ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688256.SH,20240815,239.1,246.89,239.0,241.32,241.68,-0.36000000000001364,-0.15,47682.98,1158491.545
688256.SH,20240814,242.0,252.4,241.0,241.68,240.7,0.9800000000000182,0.41,66341.97,1630482.736
688256.SH,20240813,241.98,246.15,233.67,240.7,241.05,-0.35000000000002274,-0.15,54296.29,1300711.271
688256.SH,20240812,243.92,248.0,238.11,241.05,246.96,-5.909999999999997,-2.39,56340.15,1368129.597
688256.SH,20240809,235.02,250.0,231.68,246.96,229.54,17.420000000000016,7.59,111547.38,2706175.472
688256.SH,20240808,225.3,235.25,221.45,229.54,229.5,0.03999999999999204,0.02,67953.31,1557819.401
688256.SH,20240807,232.98,236.99,223.8,229.5,233.46,-3.960000000000008,-1.7,69089.84,1596991.481
688256.SH,20240806,238.03,240.0,228.3,233.46,229.69,3.7700000000000102,1.64,68355.96,1592301.66
688256.SH,20240805,236.98,246.5,227.63,229.69,245.1,-15.409999999999997,-6.29,119363.45,2807448.369
688256.SH,20240802,250.88,260.49,242.88,245.1,258.0,-12.900000000000006,-5.0,98285.38,2446560.657
688256.SH,20240801,268.0,271.99,256.75,258.0,264.06,-6.060000000000002,-2.29,89383.06,2360243.183
688256.SH,20240731,240.05,268.48,240.05,264.06,244.4,19.659999999999997,8.04,108589.0,2804759.461
688256.SH,20240730,246.53,252.74,243.0,244.4,246.52,-2.1200000000000045,-0.86,70363.12,1739502.16
688256.SH,20240729,251.02,253.4,236.69,246.52,250.73,-4.2099999999999795,-1.68,79193.76,1943887.553
688256.SH,20240726,256.3,257.0,247.11,250.73,255.8,-5.070000000000022,-1.98,81412.84,2048184.222
688256.SH,20240725,260.59,265.0,251.77,255.8,261.25,-5.449999999999989,-2.09,86363.28,2219649.543
688256.SH,20240724,249.0,271.0,249.0,261.25,248.46,12.789999999999992,5.15,131135.71,3428381.283
688256.SH,20240723,263.0,266.23,247.18,248.46,265.22,-16.76000000000002,-6.32,121888.42,3099222.547
688256.SH,20240722,268.0,272.88,260.5,265.22,268.4,-3.17999999999995,-1.18,103570.01,2759444.109
688256.SH,20240719,248.89,278.59,246.01,268.4,254.0,14.399999999999977,5.67,154850.07,4094585.529
688256.SH,20240718,244.0,257.47,228.51,254.0,247.94,6.060000000000002,2.44,152522.06,3712619.339
688256.SH,20240717,248.0,257.55,247.06,247.94,249.84,-1.9000000000000057,-0.76,121511.29,3062974.086
688256.SH,20240716,208.0,249.84,208.0,249.84,208.2,41.640000000000015,20.0,193073.99,4510843.31
688256.SH,20240715,199.4,211.0,198.76,208.2,199.4,8.799999999999983,4.41,64815.89,1340770.891
688256.SH,20240712,197.0,201.6,194.11,199.4,201.65,-2.25,-1.12,41878.43,829793.302
688256.SH,20240711,213.5,215.0,198.9,201.65,211.14,-9.48999999999998,-4.49,81692.73,1674155.377
688256.SH,20240710,206.0,211.88,206.0,211.14,207.34,3.799999999999983,1.83,57776.53,1211964.475
688256.SH,20240709,191.5,208.7,191.2,207.34,192.5,14.840000000000003,7.71,80163.32,1622167.756
688256.SH,20240708,191.5,195.88,189.05,192.5,192.8,-0.30000000000001137,-0.16,42329.57,819395.548
688256.SH,20240705,192.52,197.0,187.5,192.8,193.46,-0.6599999999999966,-0.34,53112.5,1019879.414
688256.SH,20240704,196.85,198.78,193.0,193.46,195.5,-2.039999999999992,-1.04,39364.61,768920.979
688256.SH,20240703,196.17,198.0,187.55,195.5,197.0,-1.5,-0.76,69735.56,1343316.375
688256.SH,20240702,204.0,204.7,195.57,197.0,204.84,-7.840000000000003,-3.83,66554.56,1325374.774
688256.SH,20240701,199.5,205.5,197.0,204.84,198.67,6.170000000000016,3.11,63093.05,1271717.372
688256.SH,20240628,198.0,204.25,196.1,198.67,198.61,0.05999999999997385,0.03,73577.95,1471104.173
688256.SH,20240627,198.5,205.01,197.67,198.61,202.97,-4.359999999999985,-2.15,52476.23,1051639.645
688256.SH,20240626,200.85,204.73,194.01,202.97,197.2,5.77000000000001,2.93,80040.71,1601299.512
688256.SH,20240625,205.03,205.3,196.0,197.2,206.31,-9.110000000000014,-4.42,90498.9,1799750.28
688256.SH,20240624,214.8,216.66,204.02,206.31,215.29,-8.97999999999999,-4.17,82881.39,1737535.849
688256.SH,20240621,210.88,217.5,205.7,215.29,214.74,0.549999999999983,0.26,65981.57,1396022.726
688256.SH,20240620,217.35,222.2,212.55,214.74,217.31,-2.569999999999993,-1.18,79963.42,1733521.794
688256.SH,20240619,208.61,222.0,208.61,217.31,209.1,8.210000000000008,3.93,97450.96,2099253.932
688256.SH,20240618,210.96,218.0,205.2,209.1,210.99,-1.8900000000000148,-0.9,85658.2,1803085.227
688256.SH,20240617,198.0,213.8,196.96,210.99,200.01,10.980000000000018,5.49,106218.94,2211612.827
688256.SH,20240614,194.0,200.5,191.25,200.01,195.53,4.47999999999999,2.29,82143.88,1617779.423
688256.SH,20240613,193.0,202.99,191.69,195.53,189.8,5.72999999999999,3.02,94777.45,1877335.92
688256.SH,20240612,190.42,192.29,188.02,189.8,190.41,-0.6099999999999852,-0.32,53384.4,1014931.367
688256.SH,20240611,183.0,190.5,181.01,190.41,181.0,9.409999999999997,5.2,99547.27,1848778.859
688256.SH,20240607,174.93,182.06,171.6,181.0,173.37,7.6299999999999955,4.4,82879.88,1461753.551
688256.SH,20240606,185.0,185.88,172.5,173.37,180.1,-6.72999999999999,-3.74,86660.51,1558513.967
688256.SH,20240605,179.01,186.0,178.5,180.1,179.57,0.5300000000000011,0.3,57908.49,1054113.402
688256.SH,20240604,178.85,182.55,176.08,179.57,180.99,-1.420000000000016,-0.78,47565.79,849754.222
688256.SH,20240603,172.55,182.57,172.5,180.99,174.79,6.200000000000017,3.55,74978.03,1342741.871
688256.SH,20240531,173.0,180.9,170.94,174.79,172.53,2.259999999999991,1.31,71074.86,1254837.733
688256.SH,20240530,170.33,175.0,168.64,172.53,172.0,0.5300000000000011,0.31,52393.13,903688.775
688256.SH,20240529,174.3,178.64,170.11,172.0,172.25,-0.25,-0.15,57706.67,1005904.404
688256.SH,20240528,174.51,183.0,172.0,172.25,175.99,-3.740000000000009,-2.13,80917.65,1428303.181
688256.SH,20240527,170.0,177.6,165.98,175.99,171.9,4.090000000000003,2.38,98148.33,1687678.028
688256.SH,20240524,185.0,186.5,169.8,171.9,183.7,-11.799999999999983,-6.42,111361.94,1971492.337
688256.SH,20240523,190.1,193.0,181.52,183.7,188.99,-5.2900000000000205,-2.8,65605.54,1212718.9
688256.SH,20240522,187.0,190.5,182.19,188.99,187.0,1.990000000000009,1.06,64307.55,1201753.631
688256.SH,20240521,194.32,201.32,186.32,187.0,195.93,-8.930000000000007,-4.56,93106.32,1776779.608
688256.SH,20240520,188.9,205.58,185.5,195.93,190.83,5.099999999999994,2.67,113331.58,2228655.473
688256.SH,20240517,177.0,195.88,176.03,190.83,181.66,9.170000000000016,5.05,98884.52,1876941.133
688256.SH,20240516,179.2,187.77,176.03,181.66,174.05,7.609999999999985,4.37,100215.44,1823625.266
688256.SH,20240515,167.03,176.94,164.87,174.05,169.96,4.090000000000003,2.41,86411.6,1484767.106
688256.SH,20240514,169.0,176.25,163.62,169.96,166.25,3.710000000000008,2.23,84306.64,1437561.352
688256.SH,20240513,167.25,172.0,164.78,166.25,170.36,-4.110000000000014,-2.41,53544.04,895044.675
688256.SH,20240510,173.99,175.17,167.16,170.36,178.11,-7.75,-4.35,86287.61,1472557.235
688256.SH,20240509,162.02,180.21,161.0,178.11,160.2,17.910000000000025,11.18,137565.69,2360269.749
688256.SH,20240508,159.0,163.95,156.5,160.2,160.4,-0.20000000000001705,-0.12,54943.8,882076.058
688256.SH,20240507,166.66,169.95,158.7,160.4,164.72,-4.319999999999993,-2.62,80909.57,1324252.444
688256.SH,20240506,176.0,176.65,164.01,164.72,171.39,-6.6699999999999875,-3.89,85353.9,1434750.429
688256.SH,20240430,169.0,173.5,165.47,171.39,171.01,0.37999999999999545,0.22,77287.03,1308560.038
688256.SH,20240429,163.0,177.52,163.0,171.01,161.99,9.019999999999982,5.57,112122.7,1918747.831
688256.SH,20240426,155.0,163.35,153.2,161.99,150.0,11.990000000000009,7.99,95826.63,1526362.082
688256.SH,20240425,150.75,153.75,149.38,150.0,153.19,-3.1899999999999977,-2.08,45272.69,683804.061
688256.SH,20240424,140.0,154.49,138.5,153.19,139.24,13.949999999999989,10.02,97570.46,1442371.595
688256.SH,20240423,139.15,141.0,136.5,139.24,138.25,0.9900000000000091,0.72,43212.1,598643.781
688256.SH,20240422,132.94,141.0,130.02,138.25,141.41,-3.1599999999999966,-2.23,65598.55,899832.311
688256.SH,20240419,149.0,150.2,141.41,141.41,150.1,-8.689999999999998,-5.79,70154.29,1011215.418
688256.SH,20240418,150.0,154.5,144.43,150.1,150.1,0.0,0.0,79866.29,1197859.102
688256.SH,20240417,147.5,151.57,145.54,150.1,144.9,5.199999999999989,3.59,86210.26,1284064.611
688256.SH,20240416,151.31,152.3,144.38,144.9,153.61,-8.710000000000008,-5.67,76421.56,1127568.642
688256.SH,20240415,160.0,160.5,149.66,153.61,160.2,-6.589999999999975,-4.11,74783.42,1153187.788
688256.SH,20240412,158.98,163.28,157.5,160.2,156.18,4.019999999999982,2.57,74682.2,1201188.014
688256.SH,20240411,153.5,157.85,151.5,156.18,150.09,6.090000000000003,4.06,78710.42,1219643.759
688256.SH,20240410,157.0,157.49,148.5,150.09,157.56,-7.469999999999999,-4.74,61618.68,934369.564
688256.SH,20240409,157.58,159.49,151.06,157.56,158.97,-1.4099999999999966,-0.89,58437.98,904355.247
688256.SH,20240408,161.82,163.88,157.96,158.97,162.1,-3.1299999999999955,-1.93,49610.89,797187.324
688256.SH,20240403,168.2,170.6,158.5,162.1,170.88,-8.780000000000001,-5.14,96281.83,1567150.405
688256.SH,20240402,173.5,177.5,168.44,170.88,174.58,-3.700000000000017,-2.12,58831.89,1014626.931
688256.SH,20240401,177.03,178.44,169.87,174.58,173.46,1.1200000000000045,0.65,72329.56,1261660.544
688256.SH,20240329,176.7,179.1,167.49,173.46,178.66,-5.199999999999989,-2.91,84133.47,1451858.865
688256.SH,20240328,169.17,182.88,166.38,178.66,169.17,9.490000000000009,5.61,103249.49,1817653.318
688256.SH,20240327,170.0,174.6,167.3,169.17,172.6,-3.430000000000007,-1.99,73345.57,1254064.797
688256.SH,20240326,181.04,186.68,170.49,172.6,182.88,-10.280000000000001,-5.62,97449.9,1731132.543
688256.SH,20240325,181.48,193.0,178.68,182.88,181.31,1.5699999999999932,0.87,117599.9,2190853.471
688256.SH,20240322,179.3,183.22,175.99,181.31,180.21,1.0999999999999943,0.61,89910.13,1618043.666
688256.SH,20240321,188.01,189.66,177.63,180.21,185.26,-5.049999999999983,-2.73,92828.65,1688572.234
688256.SH,20240320,186.0,191.0,182.98,185.26,186.41,-1.1500000000000057,-0.62,83878.38,1561173.575
688256.SH,20240319,191.0,192.5,185.3,186.41,195.03,-8.620000000000005,-4.42,114945.66,2165963.803
688256.SH,20240318,173.58,197.66,172.03,195.03,171.45,23.580000000000013,13.75,170813.54,3182789.729
688256.SH,20240315,171.23,174.0,165.49,171.45,172.5,-1.0500000000000114,-0.61,85655.13,1454092.15
688256.SH,20240314,166.66,174.99,166.51,172.5,171.5,1.0,0.58,94201.82,1610565.283
688256.SH,20240313,175.0,178.6,171.0,171.5,169.82,1.6800000000000068,0.99,102891.98,1802128.658
688256.SH,20240312,177.02,179.2,167.64,169.82,179.71,-9.890000000000015,-5.5,122762.61,2116639.748
688256.SH,20240311,170.32,182.0,169.0,179.71,171.18,8.530000000000001,4.98,120910.0,2144002.835
688256.SH,20240308,167.94,171.23,165.0,171.18,164.76,6.420000000000016,3.9,97467.9,1640144.616
688256.SH,20240307,173.04,175.28,163.5,164.76,170.25,-5.490000000000009,-3.22,108656.66,1835545.247
688256.SH,20240306,173.9,174.84,167.76,170.25,175.0,-4.75,-2.71,99035.0,1695278.561
688256.SH,20240305,174.0,189.5,171.21,175.0,177.4,-2.4000000000000057,-1.35,147754.12,2691588.232
688256.SH,20240304,175.0,179.9,169.5,177.4,170.0,7.400000000000006,4.35,106439.68,1866875.638
688256.SH,20240301,168.93,172.95,165.0,170.0,168.66,1.3400000000000034,0.79,104387.56,1772559.635
688256.SH,20240229,158.18,170.77,158.15,168.66,158.1,10.560000000000002,6.68,123470.25,2046549.08
688256.SH,20240228,166.1,181.88,157.0,158.1,168.14,-10.039999999999992,-5.97,143263.76,2397109.47
688256.SH,20240227,148.49,172.13,146.12,168.14,151.26,16.879999999999995,11.16,131924.46,2088950.35
688256.SH,20240226,139.4,153.66,138.97,151.26,141.83,9.429999999999978,6.65,106168.25,1587048.53
688256.SH,20240223,146.0,147.53,140.0,141.83,139.88,1.950000000000017,1.39,91003.13,1303370.547
688256.SH,20240222,133.9,147.88,133.85,139.88,127.3,12.579999999999998,9.88,123752.91,1731367.936
688256.SH,20240221,125.5,130.88,124.69,127.3,129.3,-2.000000000000014,-1.55,82120.7,1045794.465
688256.SH,20240220,130.98,132.4,126.66,129.3,134.03,-4.72999999999999,-3.53,96345.12,1252236.008
688256.SH,20240219,124.2,135.6,121.3,134.03,115.4,18.629999999999995,16.14,116177.49,1476583.409
688256.SH,20240208,113.0,117.8,111.21,115.4,110.88,4.52000000000001,4.08,77761.7,891878.431
688256.SH,20240207,111.53,114.68,109.18,110.88,111.2,-0.3200000000000074,-0.29,81008.44,908218.04
688256.SH,20240206,103.09,111.48,101.0,111.2,103.03,8.170000000000002,7.93,101018.82,1084607.252
688256.SH,20240205,108.82,109.88,95.85,103.03,108.49,-5.459999999999994,-5.03,110853.88,1153043.872
688256.SH,20240202,117.48,117.98,104.1,108.49,116.49,-8.0,-6.87,91139.87,1007055.225
688256.SH,20240201,109.99,122.18,108.85,116.49,110.0,6.489999999999995,5.9,90950.06,1053767.937
688256.SH,20240131,116.0,117.5,109.88,110.0,116.9,-6.900000000000006,-5.9,70748.36,800655.006
688256.SH,20240130,125.0,125.0,116.51,116.9,127.2,-10.299999999999997,-8.1,75189.72,899504.605
688256.SH,20240129,126.33,134.98,126.33,127.2,126.49,0.710000000000008,0.56,87421.02,1137235.97
688256.SH,20240126,131.0,132.5,126.49,126.49,132.81,-6.320000000000007,-4.76,62572.04,810154.366
688256.SH,20240125,132.05,134.48,127.4,132.81,131.6,1.210000000000008,0.92,72342.42,946868.539
688256.SH,20240124,133.3,134.67,126.33,131.6,134.72,-3.1200000000000045,-2.32,82017.38,1071366.121
688256.SH,20240123,127.0,136.5,124.15,134.72,129.0,5.719999999999999,4.43,93271.98,1225326.286
688256.SH,20240122,135.63,136.29,126.57,129.0,131.68,-2.680000000000007,-2.04,90472.74,1193443.217
688256.SH,20240119,131.9,133.54,128.3,131.68,131.5,0.18000000000000682,0.14,77436.86,1014911.885
688256.SH,20240118,121.0,131.5,118.51,131.5,123.92,7.579999999999998,6.12,106137.13,1333899.053
688256.SH,20240117,123.58,127.8,123.18,123.92,122.76,1.1599999999999966,0.94,98153.7,1228977.573
688256.SH,20240116,119.5,124.59,119.5,122.76,120.8,1.960000000000008,1.62,85385.25,1042660.819
688256.SH,20240115,118.0,124.9,117.1,120.8,117.15,3.6499999999999915,3.12,86061.62,1046114.893
688256.SH,20240112,120.0,122.8,117.0,117.15,120.39,-3.239999999999995,-2.69,49922.34,594204.962
688256.SH,20240111,118.4,121.99,118.0,120.39,118.45,1.9399999999999977,1.64,54507.04,656163.797
688256.SH,20240110,117.87,121.72,115.08,118.45,119.02,-0.5699999999999932,-0.48,63114.64,745686.072
688256.SH,20240109,123.08,124.0,117.55,119.02,122.09,-3.0700000000000074,-2.51,73944.87,883799.96
688256.SH,20240108,124.5,125.1,119.78,122.09,125.1,-3.009999999999991,-2.41,57196.26,696710.743
688256.SH,20240105,127.89,128.72,123.8,125.1,127.6,-2.5,-1.96,44137.51,554913.435
688256.SH,20240104,127.46,128.8,123.75,127.6,127.96,-0.35999999999999943,-0.28,57127.36,721731.246
688256.SH,20240103,134.0,134.6,126.92,127.96,134.9,-6.940000000000012,-5.14,82251.67,1064202.661
688256.SH,20240102,136.0,138.5,130.5,134.9,134.96,-0.060000000000002274,-0.04,64398.2,869851.05
688256.SH,20231229,132.11,136.5,131.0,134.96,132.11,2.8499999999999943,2.16,70684.83,948223.46
688256.SH,20231228,133.0,135.67,130.95,132.11,131.51,0.6000000000000227,0.46,65802.35,875027.474
688256.SH,20231227,134.44,134.96,131.49,131.51,132.5,-0.9900000000000091,-0.75,47795.66,635522.174
688256.SH,20231226,134.2,136.94,130.15,132.5,136.2,-3.6999999999999886,-2.72,72438.31,962743.14
688256.SH,20231225,144.95,147.25,121.0,136.2,147.0,-10.800000000000011,-7.35,111384.63,1493921.834
688256.SH,20231222,146.2,151.2,144.01,147.0,146.2,0.8000000000000114,0.55,73948.8,1090205.806
688256.SH,20231221,142.0,149.86,139.86,146.2,142.89,3.3100000000000023,2.32,69980.55,1011548.415
688256.SH,20231220,149.5,150.88,142.68,142.89,148.78,-5.890000000000015,-3.96,53984.95,785704.0
688256.SH,20231219,143.66,151.44,143.15,148.78,145.45,3.3300000000000125,2.29,66609.38,982017.759
688256.SH,20231218,143.5,147.85,142.05,145.45,144.8,0.6499999999999773,0.45,58769.64,854951.164
688256.SH,20231215,149.5,150.5,142.7,144.8,148.85,-4.049999999999983,-2.72,71478.73,1040001.94
688256.SH,20231214,149.4,154.4,148.0,148.85,148.28,0.5699999999999932,0.38,93933.92,1417600.018
688256.SH,20231213,153.16,156.5,147.58,148.28,154.0,-5.719999999999999,-3.71,110993.09,1674220.035
688256.SH,20231212,168.0,168.22,153.18,154.0,169.99,-15.990000000000009,-9.41,160191.71,2555590.405
688256.SH,20231211,165.01,172.33,163.88,169.99,169.42,0.5700000000000216,0.34,109867.22,1849240.552
688256.SH,20231208,159.98,172.58,159.35,169.42,157.69,11.72999999999999,7.44,192010.02,3183505.355
688256.SH,20231207,155.86,161.66,153.83,157.69,157.51,0.18000000000000682,0.11,117868.57,1864571.603
688256.SH,20231206,152.0,160.5,148.94,157.51,153.0,4.509999999999991,2.95,119643.57,1835139.831
688256.SH,20231205,157.82,163.5,152.93,153.0,157.82,-4.819999999999993,-3.05,105065.1,1655895.498
688256.SH,20231204,160.99,166.0,157.7,157.82,155.0,2.819999999999993,1.82,134826.65,2192673.15
688256.SH,20231201,149.0,156.32,147.0,155.0,149.81,5.189999999999998,3.46,123367.01,1882313.505
688256.SH,20231130,141.66,149.97,141.2,149.81,142.8,7.009999999999991,4.91,114339.57,1679681.753
688256.SH,20231129,143.03,146.97,142.4,142.8,144.1,-1.299999999999983,-0.9,70903.83,1024742.618
688256.SH,20231128,144.0,146.99,142.41,144.1,144.01,0.09000000000000341,0.06,76526.5,1105728.649
688256.SH,20231127,139.51,146.55,139.0,144.01,142.08,1.9299999999999784,1.36,103941.95,1489674.333
688256.SH,20231124,151.01,151.05,140.7,142.08,152.03,-9.949999999999989,-6.54,122031.17,1764740.881
688256.SH,20231123,151.93,153.23,145.38,152.03,152.78,-0.75,-0.49,86217.69,1291457.682
688256.SH,20231122,156.01,157.89,148.6,152.78,155.0,-2.219999999999999,-1.43,125801.09,1921661.449
688256.SH,20231121,163.21,167.5,155.0,155.0,165.43,-10.430000000000007,-6.3,129255.76,2069587.477
688256.SH,20231120,153.7,169.8,152.0,165.43,153.7,11.730000000000018,7.63,189709.08,3038259.693
688256.SH,20231117,152.6,154.33,145.09,153.7,151.95,1.75,1.15,143012.68,2145862.191
688256.SH,20231116,150.01,157.6,148.01,151.95,151.5,0.44999999999998863,0.3,153810.19,2349840.451
688256.SH,20231115,150.0,163.5,147.62,151.5,153.02,-1.5200000000000102,-0.99,231228.87,3556855.264
688256.SH,20231114,134.48,155.4,132.3,153.02,135.19,17.830000000000013,13.19,209151.13,3002182.005
688256.SH,20231113,139.01,139.63,132.6,135.19,136.99,-1.8000000000000114,-1.31,132062.06,1783504.843
688256.SH,20231110,129.79,139.21,129.0,136.99,132.52,4.469999999999999,3.37,160863.89,2172587.586
688256.SH,20231109,132.04,144.44,132.04,132.52,134.99,-2.469999999999999,-1.83,163858.76,2250511.511
688256.SH,20231108,127.25,143.65,125.5,134.99,122.82,12.170000000000016,9.91,211197.35,2820234.211
688256.SH,20231107,116.39,126.49,115.5,122.82,116.77,6.049999999999997,5.18,147472.88,1799866.505
688256.SH,20231106,110.9,117.76,110.84,116.77,109.03,7.739999999999995,7.1,150221.22,1733261.873
688256.SH,20231103,104.79,109.98,104.62,109.03,104.75,4.280000000000001,4.09,106156.41,1146162.141
688256.SH,20231102,110.0,110.76,104.62,104.75,108.0,-3.25,-3.01,82548.12,882502.404
688256.SH,20231101,106.88,112.87,105.5,108.0,107.23,0.769999999999996,0.72,128417.67,1398508.721
688256.SH,20231031,109.41,109.76,106.1,107.23,109.68,-2.450000000000003,-2.23,72738.81,780631.94
688256.SH,20231030,109.22,110.69,106.88,109.68,109.16,0.5200000000000102,0.48,102072.66,1111752.061
688256.SH,20231027,110.07,112.96,107.91,109.16,111.26,-2.1000000000000085,-1.89,102966.73,1131982.053
688256.SH,20231026,112.12,118.0,108.33,111.26,112.68,-1.4200000000000017,-1.26,127282.55,1428067.641
688256.SH,20231025,111.02,121.0,111.02,112.68,108.66,4.02000000000001,3.7,170675.92,1977777.312
688256.SH,20231024,107.1,113.0,104.44,108.66,108.44,0.21999999999999886,0.2,169787.01,1844404.05
688256.SH,20231023,134.07,136.52,108.44,108.44,135.55,-27.110000000000014,-20.0,243066.31,2877265.078
688256.SH,20231020,144.0,147.0,131.58,135.55,144.24,-8.689999999999998,-6.02,243677.78,3343333.516
688256.SH,20231019,119.0,144.24,119.0,144.24,120.2,24.040000000000006,20.0,209581.1,2888313.225
688256.SH,20231018,125.98,131.0,119.23,120.2,115.47,4.730000000000004,4.1,171374.9,2137531.494
688256.SH,20231017,118.0,118.68,114.75,115.47,117.05,-1.5799999999999983,-1.35,59246.86,686742.133
688256.SH,20231016,120.0,120.77,115.9,117.05,121.04,-3.990000000000009,-3.3,78689.21,927443.733
688256.SH,20231013,122.04,124.43,119.0,121.04,123.9,-2.8599999999999994,-2.31,82642.77,1001244.628
688256.SH,20231012,126.74,129.5,122.59,123.9,127.0,-3.0999999999999943,-2.44,61692.88,769872.541
688256.SH,20231011,123.99,131.5,123.28,127.0,123.62,3.3799999999999955,2.73,92370.36,1178113.255
688256.SH,20231010,126.0,127.8,122.92,123.62,126.03,-2.4099999999999966,-1.91,53651.54,670751.135
688256.SH,20231009,123.26,132.27,121.95,126.03,123.95,2.0799999999999983,1.68,79263.84,1007613.067
688256.SH,20230928,127.05,130.41,123.19,123.95,126.8,-2.8499999999999943,-2.25,70010.07,880353.756
688256.SH,20230927,128.13,130.58,126.34,126.8,130.42,-3.6199999999999903,-2.78,74434.95,952625.555
688256.SH,20230926,127.84,134.45,126.21,130.42,126.13,4.289999999999992,3.4,94125.27,1235699.488
688256.SH,20230925,129.69,131.69,125.73,126.13,130.49,-4.360000000000014,-3.34,66401.61,851611.543
688256.SH,20230922,124.67,132.5,123.01,130.49,123.8,6.690000000000012,5.4,99387.37,1283800.363
688256.SH,20230921,122.27,127.5,122.0,123.8,123.3,0.5,0.41,64719.75,810500.491
688256.SH,20230920,126.78,128.36,123.0,123.3,126.79,-3.490000000000009,-2.75,63860.55,798629.971
688256.SH,20230919,129.0,129.78,126.3,126.79,129.2,-2.4099999999999824,-1.87,52930.42,674976.729
688256.SH,20230918,131.48,133.75,128.32,129.2,133.97,-4.77000000000001,-3.56,63448.84,828087.973
688256.SH,20230915,134.3,134.4,130.0,133.97,133.58,0.38999999999998636,0.29,70883.6,936754.512
688256.SH,20230914,135.79,136.9,133.33,133.58,136.38,-2.799999999999983,-2.05,43091.03,580164.513
688256.SH,20230913,141.8,141.8,134.1,136.38,142.2,-5.819999999999993,-4.09,72490.03,991747.883
688256.SH,20230912,140.8,144.55,139.58,142.2,141.09,1.1099999999999852,0.79,65506.43,931325.437
688256.SH,20230911,140.25,144.99,137.81,141.09,140.48,0.6100000000000136,0.43,82869.76,1169730.222
688256.SH,20230908,137.39,142.38,137.39,140.48,138.88,1.5999999999999943,1.15,79199.72,1114374.583
688256.SH,20230907,148.98,148.98,138.51,138.88,152.95,-14.069999999999993,-9.2,116776.0,1669119.812
688256.SH,20230906,142.84,153.74,141.0,152.95,144.5,8.449999999999989,5.85,114442.26,1697748.036
688256.SH,20230905,150.9,153.0,143.43,144.5,148.88,-4.3799999999999955,-2.94,87145.19,1291178.291
688256.SH,20230904,148.73,148.88,143.0,148.88,148.83,0.04999999999998295,0.03,72064.64,1052482.003
688256.SH,20230901,159.5,160.5,145.0,148.83,158.8,-9.969999999999999,-6.28,104652.98,1581215.499
688256.SH,20230831,154.0,163.19,152.7,158.8,159.86,-1.0600000000000023,-0.66,116574.81,1832641.35
688256.SH,20230830,148.0,162.0,147.99,159.86,145.96,13.900000000000006,9.52,138046.51,2156188.224
688256.SH,20230829,145.31,149.2,142.0,145.96,145.1,0.8600000000000136,0.59,79729.07,1160084.081
688256.SH,20230828,154.0,154.0,142.91,145.1,140.52,4.579999999999984,3.26,69128.25,1011498.812
688256.SH,20230825,145.77,146.3,139.23,140.52,150.3,-9.780000000000001,-6.51,76153.69,1080616.259
688256.SH,20230824,153.88,156.49,150.0,150.3,150.14,0.160000000000025,0.11,53143.33,813653.98
688256.SH,20230823,155.82,156.0,149.01,150.14,157.61,-7.470000000000027,-4.74,48611.67,732871.374
688256.SH,20230822,155.8,158.5,151.17,157.61,151.4,6.210000000000008,4.1,54283.65,840207.856
688256.SH,20230821,149.22,156.36,149.22,151.4,151.4,0.0,0.0,39794.82,609719.134
688256.SH,20230818,159.75,162.0,151.4,151.4,156.94,-5.539999999999992,-3.53,49650.38,768025.247
688256.SH,20230817,151.95,161.3,151.55,156.94,152.8,4.139999999999986,2.71,66839.13,1055626.952
688256.SH,20230816,157.01,158.5,152.3,152.8,158.57,-5.769999999999982,-3.64,49949.37,771610.217
688256.SH,20230815,161.52,164.74,158.25,158.57,159.4,-0.8300000000000125,-0.52,41583.72,669112.816
688256.SH,20230814,156.86,159.59,154.9,159.4,158.0,1.4000000000000057,0.89,54589.26,858071.549
688256.SH,20230811,164.8,166.0,158.0,158.0,164.0,-6.0,-3.66,46343.23,749031.063
688256.SH,20230810,164.44,166.39,163.02,164.0,165.12,-1.1200000000000045,-0.68,34501.55,567667.68
688256.SH,20230809,167.39,169.8,165.12,165.12,169.15,-4.030000000000001,-2.38,47906.51,797950.248
688256.SH,20230808,169.54,172.33,168.4,169.15,169.75,-0.5999999999999943,-0.35,40972.82,697075.571
688256.SH,20230807,173.47,177.62,168.97,169.75,172.86,-3.1100000000000136,-1.8,67721.69,1168427.419
688256.SH,20230804,168.22,173.57,166.9,172.86,168.21,4.650000000000006,2.76,76789.55,1313793.562
688256.SH,20230803,163.5,171.26,161.6,168.21,166.9,1.3100000000000023,0.78,67918.32,1141072.222
688256.SH,20230802,164.0,169.58,163.01,166.9,164.77,2.1299999999999955,1.29,69177.21,1151269.913
688256.SH,20230801,164.02,166.49,159.0,164.77,164.01,0.7600000000000193,0.46,67097.52,1094123.517
688256.SH,20230731,159.54,166.99,156.41,164.01,160.8,3.2099999999999795,2.0,77526.68,1270279.584
688256.SH,20230728,162.0,163.35,157.5,160.8,165.14,-4.339999999999975,-2.63,93064.2,1493469.475
688256.SH,20230727,167.0,168.51,163.41,165.14,169.42,-4.280000000000001,-2.53,64579.94,1069843.586
688256.SH,20230726,171.42,175.75,167.0,169.42,167.0,2.4199999999999875,1.45,104380.1,1787902.796
688256.SH,20230725,169.0,172.25,164.0,167.0,167.16,-0.1599999999999966,-0.1,90631.93,1520900.524
